x,y,z
0.91420394,0.9703695,0.98710096
0.9727976,0.03531802,0.4778684
0.9469049,0.109425,0.18389282
0.8785187,0.010385983,0.11596653
0.74048024,0.001169271,0.3474502
0.91709626,0.6891118,0.967747
0.19398534,0.9430921,0.8558294
0.87210464,0.68299913,0.7660338
0.50067145,0.63750374,0.6680426
0.1453272,0.8351819,0.75677556
0.49324968,0.88198555,0.34056857
0.03881915,0.3191833,0.6617359
0.906347,0.8707068,0.87611854
0.25862333,0.36855432,0.090533614
0.2669795,0.28708798,0.6177301
0.44371903,0.7479998,0.8296824
0.18914987,0.9752371,0.7655811
0.9264178,0.52909714,0.46422786
0.6895993,0.57876694,0.9834299
0.6788448,0.9379035,0.48806566
0.9168423,0.5040958,0.6244224
0.1321726,0.9610526,0.15914977
0.260265,0.24200507,0.45858926
0.6665558,0.98943126,0.83413553
0.6881928,0.4582016,0.35342363
0.83369684,0.3578704,0.72360384
0.72763324,0.6725853,0.4459056
0.041559022,0.07728987,0.64258754
0.6235816,0.47506478,0.034571886
0.78528494,0.4622629,0.9602437
0.86857945,0.9665442,0.7103444
0.87180114,0.46806464,0.9246764
0.19402778,0.3506771,0.7063817
0.24495876,0.6279069,0.17801309
0.60318977,0.76481855,0.64680654
0.46663815,0.5689488,0.1839793
0.3597214,0.68925744,0.2555387
0.9652675,0.03351202,0.5307675
0.21472007,0.545948,0.13356623
0.85108495,0.031153405,0.9819773
0.60539377,0.56535447,0.8391068
0.6953975,0.20051289,0.31449512
0.7738725,0.16950148,0.7220522
0.47114697,0.57917213,0.614834
0.9745066,0.17156035,0.85644066
0.4804176,0.8681465,0.8357046
0.28264388,0.58597225,0.62046957
0.9062179,0.9369629,0.8017038
0.48301113,0.9869672,0.27783442
0.92848814,0.73529273,0.19533834
0.53099245,0.15144232,0.2754065
0.22652894,0.60153884,0.08633978
0.34390455,0.9296317,0.6807223
0.9820833,0.54435706,0.6673179
0.21006167,0.92170936,0.60447943
0.36245155,0.038157452,0.84045607
0.28843302,0.9243793,0.5133553
0.71599895,0.2288766,0.5666405
0.231713,0.44567993,0.26261792
0.83174694,0.42255434,0.36207387
0.9586017,0.30323437,0.6688121
0.41649142,0.2500001,0.53062207
0.49341825,0.958983,0.18745881
0.78676236,0.78976333,0.5240771
0.44150203,0.79490834,0.45701706
0.0695383,0.4088184,0.15695243
0.5436975,0.5747195,0.9981769
0.52219576,0.03003965,0.0004716184
0.41922852,0.6388804,0.6148471
0.28949195,0.45459643,0.6096404
0.24432816,0.9751366,0.6698321
0.5350679,0.8732602,0.31279066
0.1565224,0.89794177,0.7822433
0.12967636,0.60606664,0.11791491
0.49048063,0.84608436,0.02362844
0.36671448,0.80103487,0.8168447
0.7818688,0.6552935,0.2887809
0.39191225,0.82880753,0.6950345
0.9081352,0.8134121,0.98852104
0.15452744,0.9975562,0.331889
0.9129678,0.74492705,0.40247312
0.17530133,0.5808863,0.91018975
0.23087129,0.2651714,0.99132454
0.2149696,0.6941466,0.8449154
0.78365415,0.07750946,0.34916615
0.41991982,0.7973411,0.3732595
0.85230446,0.6426794,0.42727432
0.6560553,0.5560649,0.8604982
0.10778988,0.5133743,0.4309515
0.02571706,0.06167407,0.2343747
0.5897773,0.46880323,0.77068
0.8941064,0.14436802,0.7880225
0.22352012,0.8749484,0.8543075
0.44610402,0.74206114,0.9534857
0.04478285,0.33103028,0.26416197
0.4832163,0.7999752,0.07536428
0.79965985,0.33328888,0.43637607
0.47933468,0.26467258,0.5064435
0.4339567,0.80645585,0.47571272
0.24420242,0.7894318,0.95544857
0.53463304,0.39982164,0.13142052
0.8403005,0.7235586,0.10556512
0.54851794,0.586606,0.9317309
0.2932599,0.14471096,0.7596967
0.787629,0.6127384,0.24537583
0.10976419,0.72565514,0.2987829
0.035677716,0.89970297,0.21236634
0.19869722,0.9662178,0.39252278
0.53049415,0.17250441,0.5599292
0.29660475,0.8506541,0.49697745
0.68259263,0.6539369,0.47636202
0.84159476,0.38949087,0.62673444
0.31764886,0.5839311,0.56303287
0.75153714,0.7096509,0.68803793
0.24380341,0.046764866,0.92627275
0.82161546,0.12203511,0.7374452
0.9236829,0.5666709,0.5921188
0.3999015,0.052894175,0.51622486
0.08867601,0.83218366,0.4215702
0.40427005,0.6743119,0.7813541
0.37304017,0.733506,0.6170986
0.50944185,0.09717148,0.92645186
0.49810785,0.8748684,0.6881174
0.87494826,0.92478573,0.8368366
0.6194282,0.50670093,0.2112607
0.076939546,0.82780087,0.6926266
0.65545875,0.1940458,0.2080435
0.7854428,0.8680301,0.8636093
0.15482412,0.0042773094,0.41292575
0.2114448,0.20389017,0.91841316
0.91003805,0.99181646,0.8525269
0.95451635,0.47794473,0.6022802
0.095652886,0.08552479,0.6931455
0.92670846,0.12582876,0.6075712
0.9993611,0.044430092,0.3497411
0.46685725,0.12362548,0.5083286
0.82988375,0.14169104,0.08231591
0.19393459,0.35899797,0.66245234
0.47836736,0.40952843,0.428111
0.111409,0.5930097,0.13124864
0.6991623,0.7316681,0.43400705
0.3829316,0.121735,0.252057
0.14621317,0.75337213,0.6776083
0.22192198,0.06782434,0.7876242
0.13120094,0.18578653,0.16842152
0.35128403,0.99883264,0.32741514
0.8434934,0.13557783,0.94242305
0.4642158,0.28932682,0.9531855
0.6691163,0.14117886,0.86351514
0.9555939,0.91194785,0.24427561
0.69631386,0.7738918,0.54149973
0.24282429,0.56542146,0.009052375
0.081143096,0.47586188,0.9224619
0.8223897,0.60293967,0.799809
0.27924696,0.31392038,0.9344241
0.62705475,0.80817133,0.8196438
0.91767883,0.031815488,0.8492038
0.5263064,0.14668645,0.6677638
0.5153784,0.19334216,0.18951355
0.382757,0.36375177,0.1106978
0.4883766,0.76802284,0.078510575
0.6769905,0.6033971,0.9026784
0.6198744,0.31471795,0.35418713
0.8692984,0.90859413,0.007948555
0.9896987,0.074781045,0.7284779
0.41925493,0.4483238,0.50045455
0.98009366,0.79641217,0.733873
0.6647116,0.30417928,0.3194662
0.7408071,0.86427754,0.59443843
0.3944987,0.95765513,0.5365792
0.71216035,0.015759522,0.29565465
0.8320903,0.751455,0.5065904
0.6012748,0.09502028,0.035100196
0.118812814,0.24402219,0.8071716
0.5842281,0.09678584,0.46826696
0.22723106,0.6495042,0.10477011
0.41698608,0.9523885,0.17446856
0.44898087,0.09879016,0.4318556
0.7048374,0.63141376,0.9907602
0.4204665,0.6261429,0.59699357
0.50393116,0.5897893,0.29611534
0.116991684,0.17531167,0.55865765
0.68207216,0.3513407,0.60790443
0.06233554,0.71477634,0.3098475
0.3126193,0.2981554,0.22972961
0.665078,0.5557028,0.23380886
0.30124548,0.8434,0.4579931
0.007690493,0.52223164,0.3904739
0.44336417,0.25314412,0.7350708
0.64977014,0.9142341,0.36656153
0.8467329,0.35124186,0.17968377
0.8895004,0.69170696,0.08764436
0.24522965,0.7284332,0.18255982
0.9542857,0.027915448,0.8183173
0.3721519,0.5553997,0.89479166
0.044110633,0.80322677,0.79331267
0.30909583,0.4439613,0.48096305
0.1750537,0.22100869,0.06855469
0.2714446,0.79469883,0.2557492
0.55481976,0.8303482,0.17934918
0.595525,0.63214535,0.5556388
0.15207826,0.65599585,0.1716401
0.3932452,0.6526245,0.5392161
0.6207792,0.314606,0.10484162
0.5240851,0.44119397,0.4723131
0.55788255,0.8967842,0.5414211
0.9145787,0.1966959,0.7744397
0.7167031,0.3285441,0.78724295
0.30163854,0.18547557,0.18513171
0.48122767,0.7097714,0.25260448
0.100940995,0.23232388,0.28311634
0.29790086,0.21538955,0.94985324
0.9378953,0.55653065,0.6250047
0.693475,0.38499522,0.82752925
0.9913761,0.76176393,0.6442436
0.41759554,0.6830452,0.93390286
0.5259175,0.90842265,0.97977436
0.9642729,0.15040617,0.6327081
0.62142277,0.79333156,0.77105665
0.45823327,0.7955769,0.33605742
0.7306905,0.7484437,0.53650564
0.6248937,0.68597186,0.67915905
0.96946824,0.1897553,0.45989764
0.95544934,0.6470342,0.35540146
0.79699194,0.22189224,0.73200923
0.25383505,0.13864164,0.8330693
0.5926995,0.551603,0.9706253
0.93849224,0.19146268,0.7087491
0.0016084273,0.9607956,0.71471477
0.105714336,0.3185866,0.8205753
0.46805236,0.9946977,0.16495027
0.6464263,0.7332208,0.53758186
0.12833212,0.852759,0.7488554
0.33484867,0.42515197,0.11604034
0.013018712,0.9933766,0.9828447
0.7481615,0.7079559,0.277637
0.20180298,0.9670842,0.5203624
0.8380159,0.97240317,0.61294323
0.5610601,0.2824062,0.02576817
0.6373302,0.9575443,0.28307608
0.17924275,0.39335766,0.33284736
0.18534099,0.57342,0.31157914
0.34077996,0.18861257,0.90525687
0.92786056,0.18017258,0.8190607
0.12285218,0.64768976,0.35422125
0.52336687,0.6305819,0.4732059
0.24929252,0.18869373,0.749595
0.7299649,0.12821856,0.97102904
0.31021085,0.52297884,0.30772036
0.9853958,0.38935173,0.9115969
0.5119361,0.79800445,0.6638543
0.45842522,0.42844063,0.101025194
0.8070924,0.41951078,0.48013273
0.4262486,0.042016394,0.2568018
0.86132026,0.16183713,0.66595113
0.9804255,0.28360787,0.15159124
0.32036525,0.9336787,0.8790072
0.87438345,0.88222826,0.17180686
0.7026068,0.7023235,0.5896026
0.34471768,0.66578656,0.7287991
0.9819895,0.1994874,0.41178325
0.8987444,0.14586365,0.5189926
0.3524108,0.48909312,0.13787337
0.93040985,0.092544354,0.77179533
0.72414094,0.009708365,0.40784037
0.56126165,0.6352667,0.3900076
0.2750633,0.143188,0.7994962
0.29828978,0.89167655,0.96635944
0.3529675,0.26064023,0.2513909
0.9220637,0.97311884,0.070012435
0.5643908,0.32403335,0.724209
0.838371,0.01491742,0.94809794
0.25203305,0.2859692,0.8649434
0.8032536,0.20375776,0.69074196
0.0043633883,0.62916726,0.9516765
0.5490816,0.4892191,0.7247921
0.87656885,0.126769,0.33838508
0.25412926,0.8580811,0.91651815
0.46412307,0.17674124,0.07798896
0.8262606,0.7717324,0.37348536
0.02757998,0.9893188,0.4484655
0.11793449,0.24426262,0.3092334
0.61611724,0.3371882,0.48616987
0.49885714,0.8281809,0.2985598
0.8187077,0.52775985,0.35455078
0.57923555,0.13425015,0.009650876
0.056165922,0.9011186,0.7841784
0.9867022,0.7981391,0.31033745
0.01144895,0.4049317,0.39754978
0.4691661,0.3073749,0.47153437
0.4593135,0.06070333,0.50805056
0.8603406,0.47078452,0.26756662
0.722967,0.47103456,0.74319017
0.14166827,0.9891697,0.86
0.47127712,0.9098563,0.8025474
0.1108245,0.6742796,0.41099986
0.95576197,0.41315943,0.31215012
0.4927499,0.36539194,0.7406498
0.56999856,0.81212026,0.41006085
0.22587405,0.21399024,0.78793484
0.08500644,0.39255822,0.5397816
0.31178552,0.42877758,0.15764923
0.8861551,0.95418787,0.92291445
0.6181487,0.35320434,0.379808
0.3395263,0.5948887,0.028622743
0.5857954,0.093901895,0.6749573
0.75151026,0.5983681,0.6376304
0.95026094,0.5037804,0.3689777
0.95895386,0.9467375,0.46497077
0.70786697,0.7532502,0.36908484
0.8461203,0.28976256,0.3591465
0.3910507,0.45125479,0.54306805
0.83099824,0.29081082,0.88303035
0.6216522,0.8840066,0.03219153
0.5142314,0.6848756,0.2628802
0.03160701,0.02879925,0.7326277
0.57433444,0.9886976,0.4423795
0.9158709,0.83696747,0.60127926
0.7888092,0.732763,0.3445515
0.84907585,0.9692299,0.27603576
0.50943476,0.8748235,0.663339
0.28958812,0.15064707,0.6076402
0.92195666,0.14155775,0.38404867
0.5562333,0.41351634,0.5634933
0.272369,0.83322275,0.6488701
0.9449293,0.16944289,0.38469496
0.185963,0.259536,0.56610316
0.76556164,0.38993365,0.8442001
0.22415091,0.28632298,0.5186118
0.80900025,0.043820355,0.36571094
0.60833675,0.49138212,0.44200957
0.52624214,0.25705785,0.6089156
0.48288545,0.114987545,0.61760944
0.09000988,0.6049017,0.5442067
0.41962472,0.42620486,0.56110156
0.26470578,0.24804361,0.12879606
0.99839205,0.49304807,0.8285915
0.70012116,0.047882367,0.018690782
0.72979134,0.34032097,0.31659657
0.7417203,0.3573707,0.09610788
0.5621017,0.10736882,0.23532328
0.7250851,0.58194053,0.19765072
0.17668088,0.7774351,0.763613
0.7398963,0.1984083,0.6437097
0.04875485,0.97019297,0.6860363
0.41507474,0.06620484,0.68907964
0.5625316,0.118040204,0.045689486
0.15965533,0.83418757,0.7876838
0.23156576,0.086038865,0.037888654
0.035083618,0.43341473,0.4412275
0.0927659,0.42064837,0.3007539
0.16708627,0.46615356,0.034314472
0.08602838,0.4839804,0.14973395
0.17399246,0.63945264,0.092721455
0.60794514,0.9399451,0.42113113
0.01414499,0.8824996,0.4284857
0.5441556,0.55110186,0.6156809
0.06362932,0.2982503,0.38566568
0.63295555,0.82887274,0.68306357
0.32665387,0.78919065,0.8473216
0.416237,0.79007757,0.40992755
0.0034356865,0.6546344,0.18259545
0.9254742,0.7646753,0.83138406
0.76663375,0.53907716,0.5713267
0.041503023,0.43252102,0.44456473
0.8192001,0.17352243,0.5580619
0.45945534,0.3282218,0.09451088
0.27432415,0.35476837,0.74588704
0.5472683,0.64641804,0.9817318
0.96549004,0.91566724,0.63090295
0.438053,0.9362831,0.49171612
0.27303332,0.28703406,0.49599746
0.56432956,0.27031133,0.44658226
0.21745652,0.7528649,0.90298307
0.48096702,0.5587547,0.19968489
0.35660642,0.7221941,0.34427112
0.3932976,0.5049279,0.10179822
0.71881413,0.7442624,0.45430353
0.10690276,0.39788458,0.31124076
0.5507871,0.75945985,0.677256
0.24403757,0.68153507,0.1844133
0.32310268,0.212056,0.46414843
0.555396,0.015773688,0.02235331
0.5823577,0.66697276,0.68113804
0.43891293,0.24521285,0.43506455
0.92932725,0.6654324,0.055080347
0.13445695,0.14598666,0.018150313
0.14543547,0.78310925,0.26377273
0.43726498,0.7794143,0.49344152
0.35237136,0.26241133,0.19209237
0.44748348,0.36392778,0.7864823
0.65706575,0.15315337,0.0159741
0.8134403,0.6561077,0.08885756
0.086494744,0.05534354,0.7603077
0.94645375,0.16846533,0.014890245
0.8406578,0.551985,0.72457373
0.28698435,0.81705236,0.3951968
0.75897837,0.9978749,0.3368128
0.16383307,0.8214269,0.8923142
0.89229864,0.6249404,0.17483705
0.6483198,0.099705815,0.56288624
0.8394939,0.5402031,0.06244684
0.42483145,0.90527654,0.31567723
0.8357487,0.09011619,0.43349063
0.49540955,0.7497676,0.6695043
0.7522665,0.21432194,0.26551569
0.0025954135,0.023078717,0.3223621
0.22014995,0.72718173,0.35769907
0.5928534,0.436647,0.16574529
0.63496035,0.4633468,0.17881514
0.10734814,0.828803,0.5917404
0.24150959,0.3974076,0.92619157
0.7320764,0.6349689,0.123254746
0.28025746,0.3425226,0.26512042
0.6822013,0.4452335,0.99800384
0.5228929,0.37948483,0.9040956
0.8471507,0.60703874,0.14221926
0.62016517,0.055588786,0.70643526
0.55665416,0.03265401,0.92765546
0.29598624,0.54332066,0.55362535
0.2020734,0.889793,0.24707541
0.09236133,0.35651913,0.63082045
0.79710597,0.26956624,0.1199458
0.37082496,0.4452307,0.9427313
0.42599866,0.6529664,0.015678823
0.9317943,0.412645,0.5225778
0.20526397,0.4358643,0.23309152
0.6347931,0.13508,0.24595578
0.369432,0.7614568,0.5944291
0.0036895543,0.24460201,0.8777427
0.6846234,0.39344648,0.15913557
0.060944274,0.39571592,0.8831478
0.67048746,0.6274776,0.63006943
0.45677835,0.040590983,0.71577305
0.6216269,0.67174834,0.33890146
0.6347765,0.61772734,0.46248978
0.6386549,0.1868423,0.1449763
0.5079857,0.30432516,0.23791249
0.8751697,0.5142152,0.39829025
0.888118,0.69834274,0.22976711
0.77213687,0.06717853,0.60142064
0.9662314,0.92502695,0.7501129
0.68179184,0.028489532,0.50033087
0.78241473,0.930009,0.34939966
0.28680032,0.22876355,0.28717852
0.054292105,0.74471337,0.32028264
0.46349216,0.24710077,0.70558023
0.0061818436,0.6126188,0.10799897
0.7607037,0.09543699,0.25420955
0.4112574,0.5631329,0.9588231
0.35253242,0.2277259,0.05902952
0.062704585,0.5994627,0.62567586
0.961097,0.10104358,0.20624247
0.5036923,0.28068393,0.21330212
0.61161655,0.47700462,0.53089666
0.9136902,0.93779707,0.45626903
0.8540108,0.20176752,0.13888927
0.4112819,0.14724652,0.9920238
0.5206804,0.0062562283,0.006121523
0.14205101,0.30175924,0.7573031
0.9594,0.10850764,0.16477314
0.9120808,0.4201648,0.94223875
0.60275924,0.6082375,0.853203
0.2990346,0.6756441,0.28216076
0.9044062,0.96562016,0.71410483
0.20768614,0.83476317,0.59161913
0.0046586106,0.75712156,0.46716496
0.47308835,0.5836446,0.80413675
0.8091591,0.95828503,0.72454774
0.013718201,0.32345623,0.52258795
0.6898384,0.11107161,0.8397532
0.5905696,0.82372385,0.4275501
0.095031366,0.23262693,0.7128519
0.28577137,0.14427216,0.0750137
0.8337864,0.9078535,0.9334942
0.6543212,0.9819639,0.92601305
0.38899595,0.63544154,0.25734574
0.14160873,0.51369506,0.92672336
0.51280445,0.19682382,0.7548468
0.6541275,0.13085939,0.48351893
0.06763526,0.5427346,0.19279456
0.2136516,0.76442355,0.8530409
0.28164163,0.49771342,0.67670846
0.5364764,0.5022116,0.059581272
0.91963,0.75608987,0.45783427
0.6700315,0.99761045,0.78915966
0.008217835,0.18622148,0.40513888
0.7696039,0.12575845,0.7634485
0.050318442,0.43245244,0.2635846
0.8558762,0.72995627,0.50683486
0.42465493,0.51359904,0.3555379
0.9043222,0.70906025,0.69264257
0.582336,0.5161129,0.25529367
0.3572311,0.6067337,0.8147774
0.62503237,0.6760866,0.28448078
0.08737086,0.3113227,0.34804443
0.0035865684,0.9424705,0.42712826
0.20890652,0.2507952,0.07520653
0.8545073,0.3138149,0.7095762
0.43289992,0.37915328,0.59010947
0.8315813,0.8299496,0.29416823
0.29333708,0.6476057,0.7999271
0.6998076,0.73187953,0.26535067
0.07524573,0.5564487,0.6110116
0.94309014,0.7842274,0.08820443
0.8295387,0.85537386,0.15966396
0.15067951,0.54400486,0.7845112
0.19215123,0.1667476,0.028600153
0.017018612,0.14007892,0.3111241
0.98203224,0.28772223,0.24306217
0.8742442,0.8523164,0.12468105
0.24865562,0.9499605,0.40304387
0.6167159,0.74851274,0.22937843
0.84419787,0.7621089,0.022611646
0.80295146,0.32872882,0.8740562
0.24015215,0.54462844,0.82969344
0.53388566,0.5623747,0.18638861
0.6013127,0.86483485,0.8387597
0.162627,0.17690748,0.7113269
0.13480262,0.9309565,0.18094109
0.14434332,0.032294758,0.760341
0.99874914,0.6538454,0.8497528
0.71168107,0.934715,0.39626607
0.74971086,0.6638502,0.01947019
0.16183516,0.07927854,0.07989967
0.0021286441,0.52885616,0.6861421
0.63402396,0.59488463,0.049463645
0.02449483,0.09247127,0.73294467
0.885681,0.42489535,0.36970612
0.5679205,0.9170617,0.46686682
0.08723973,0.6309339,0.79420537
0.29434583,0.9122106,0.63863343
0.079634555,0.42399707,0.077919476
0.7224985,0.886302,0.07898463
0.6783995,0.3261733,0.25199154
0.5649683,0.08752031,0.19385755
0.6394624,0.29696387,0.38847545
0.5347989,0.40305698,0.37693694
0.015317951,0.013583914,0.7534036
0.7535641,0.0003443341,0.7273052
0.22587192,0.77745974,0.76398057
0.9486692,0.36253995,0.721079
0.15958518,0.94795674,0.2952876
0.3698102,0.72681767,0.95210713
0.3937822,0.16654192,0.8877902
0.049518418,0.63123024,0.25803575
0.1473633,0.8717909,0.0314007
0.9588605,0.91770464,0.8300208
0.9817491,0.2100043,0.71913105
0.98547536,0.56697744,0.088582315
0.26463652,0.9427927,0.043838464
0.22620898,0.4571771,0.7066172
0.45349312,0.006987481,0.61463994
0.72656494,0.2776687,0.06737815
0.1682448,0.23694327,0.92443186
0.8916886,0.60735345,0.097847104
0.3758041,0.4151454,0.67217225
0.7611587,0.13149202,0.50786203
0.03721073,0.42190757,0.37391865
0.9649733,0.65557605,0.2471376
0.5532605,0.30616355,0.9993793
0.8684125,0.82017165,0.74627954
0.6311506,0.7401831,0.534217
0.8872096,0.10363602,0.6924472
0.6425236,0.8788565,0.41051257
0.68136823,0.74333686,0.17386481
0.44247818,0.9060413,0.8428292
0.32917133,0.4876284,0.46396774
0.7773503,0.3435651,0.91028655
0.19384545,0.82669437,0.5162334
0.941724,0.9512915,0.7703632
0.96081156,0.5356833,0.87209886
0.949915,0.48974574,0.8095795
0.32165763,0.4854389,0.2751586
0.08433303,0.13284937,0.7002883
0.107087374,0.9412633,0.37783378
0.69831824,0.22566156,0.9189174
0.31854522,0.116496965,0.30452052
0.008783125,0.043149006,0.65069205
0.2526829,0.9550538,0.71226925
0.87764466,0.8822391,0.59610236
0.42088246,0.5979719,0.04843913
0.15235645,0.85386616,0.9541006
0.70753914,0.88814723,0.72436315
0.8776279,0.11516638,0.47364762
0.9024114,0.9492068,0.4600494
0.30646384,0.021844644,0.861848
0.38760868,0.7433402,0.59577453
0.5136517,0.99975085,0.35273463
0.1492162,0.09643079,0.07882477
0.015228611,0.64457124,0.094307214
0.12941845,0.95746905,0.29132852
0.88279396,0.8786429,0.63995737
0.2106799,0.8934036,0.39387047
0.008240432,0.38644308,0.35016134
0.062819585,0.8528788,0.9603352
0.017740684,0.24866316,0.9014308
0.1433866,0.43404013,0.93796545
0.49076355,0.53894913,0.725666
0.95935684,0.09230201,0.547772
0.5713101,0.5839755,0.26638177
0.5897756,0.34754634,0.97616905
0.44182086,0.42331648,0.5951402
0.5230644,0.37687504,0.9456767
0.5379836,0.5474084,0.0020349147
0.47938344,0.4784419,0.21504693
0.520344,0.25077733,0.121489055
0.76750386,0.092061706,0.9021748
0.82899684,0.41346768,0.8718821
0.07821996,0.330809,0.3370283
0.09242838,0.4948524,0.17610234
0.67485934,0.36555028,0.3595918
0.41710225,0.69499284,0.43477702
0.29436186,0.882315,0.75421745
0.3406069,0.5263329,0.80107325
0.6012547,0.9015836,0.57998323
0.70255345,0.4825526,0.79945433
0.7534656,0.6024394,0.47442886
0.11155997,0.31606284,0.6015208
0.2730425,0.9223456,0.9786887
0.2642308,0.72473484,0.44458902
0.3371713,0.93710566,0.173374
0.78952134,0.35121658,0.8168637
0.28923485,0.42405564,0.312755
0.04932139,0.9261093,0.15099156
0.43666768,0.21686108,0.029169366
0.7961022,0.1820645,0.8062974
0.35392332,0.5587589,0.32901356
0.5912427,0.6353806,0.9694047
0.31513336,0.077600084,0.5396728
0.5896944,0.22358827,0.43449855
0.57100695,0.22023252,0.05114306
0.6155321,0.49613312,0.03339455
0.74432766,0.32838532,0.7409668
0.16836822,0.005170512,0.8191372
0.14011803,0.6705986,0.36216915
0.07528624,0.6597083,0.09210349
0.12147574,0.16353524,0.40786752
0.3993643,0.8174672,0.59148633
0.8975036,0.7553261,0.28930044
0.77852595,0.72655654,0.24746811
0.2687644,0.40319142,0.91123945
0.30367717,0.4756114,0.7047448
0.70898074,0.0943924,0.59102035
0.5515197,0.94031984,0.20126143
0.0332969,0.8998941,0.7316257
0.91009474,0.6951335,0.28362882
0.59239906,0.34627828,0.037772655
0.24487978,0.5072618,0.92673
0.7429733,0.22374271,0.8929485
0.88316965,0.6957443,0.42074266
0.42747086,0.78573537,0.9410109
0.9082584,0.821419,0.60713595
0.8780633,0.81572175,0.15654361
0.44973707,0.82376355,0.5887325
0.2906521,0.123505585,0.9807363
0.9119083,0.80911237,0.048821725
0.80979294,0.7547039,0.689917
0.013609344,0.57778805,0.90810245
0.66804713,0.3003913,0.833031
0.66849357,0.24319705,0.27185854
0.7033325,0.36649027,0.3693611
0.1147406,0.25862756,0.53332126
0.5784562,0.12895894,0.11286716
0.6957112,0.5492521,0.1211662
0.9885846,0.6478704,0.20129876
0.9546735,0.34608203,0.89866054
0.54452914,0.60009253,0.6819806
0.3084251,0.98978704,0.2431141
0.29499057,0.30112195,0.97416914
0.044213034,0.5936347,0.77464885
0.76773334,0.71510303,0.11146652
0.53297246,0.67519385,0.2755155
0.26335424,0.2804391,0.91303533
0.059869643,0.1920882,0.46074483
0.23145087,0.6640355,0.72947127
0.5299555,0.7489674,0.3947114
0.81170326,0.2480413,0.95950556
0.50931865,0.81299675,0.36364615
0.7755058,0.66018045,0.8529125
0.9769027,0.76231706,0.45733544
0.20105717,0.61820745,0.26339504
0.1584078,0.976945,0.67961216
0.8262001,0.4040336,0.29019386
0.97895783,0.79788303,0.1286354
0.6110557,0.38440222,0.73660004
0.5938961,0.8875662,0.53061223
0.9871203,0.59729505,0.8577443
0.7269584,0.7687117,0.5753946
0.6050912,0.702366,0.6950106
0.1846374,0.059917524,0.022500513
0.1745363,0.18045314,0.3166293
0.65154386,0.57926226,0.78731215
0.7224792,0.034437742,0.87393004
0.11219925,0.9465041,0.57048684
0.035915658,0.5015915,0.6992552
0.7862305,0.5875317,0.450871
0.7636777,0.43845892,0.29108885
0.5903604,0.55030656,0.7022167
0.39312014,0.6310314,0.8078324
0.2807746,0.27263114,0.19888942
0.80108196,0.93235683,0.7462861
0.34678927,0.13971189,0.32223043
0.1653048,0.3220636,0.5917556
0.2848747,0.35388637,0.5406341
0.14822394,0.9610318,0.70902467
0.9921061,0.40366352,0.09575634
0.8202489,0.7739886,0.7777844
0.9885379,0.091104224,0.6469247
0.5090331,0.44404718,0.9432132
0.8052305,0.103096046,0.80880326
0.32156694,0.97586215,0.7657317
0.32302266,0.15573744,0.71443915
0.4829428,0.015291927,0.7514618
0.33051893,0.03543676,0.90935344
0.6023316,0.318487,0.69116974
0.10597946,0.33915263,0.49950314
0.25744668,0.1821458,0.9511251
0.6337466,0.9863087,0.52820736
0.5577931,0.67540556,0.50157636
0.07519301,0.107681096,0.8501091
0.28326097,0.48088917,0.6144841
0.9750722,0.8011815,0.29846567
0.9541181,0.9397102,0.6222271
0.22719622,0.15433174,0.18648025
0.5314685,0.0028610711,0.7427964
0.6247746,0.49496508,0.36489215
0.906587,0.7556741,0.48675373
0.8907263,0.28536958,0.806333
0.85084337,0.44179824,0.039064895
0.97381985,0.31290132,0.040023096
0.024118876,0.05897496,0.8535467
0.33820397,0.5399483,0.012132602
0.02363533,0.13494667,0.73938066
0.32958055,0.68690836,0.7614069
0.5110423,0.84258586,0.2621442
0.24194197,0.7070574,0.3925487
0.112070434,0.87387943,0.9130309
0.16667384,0.5647542,0.04054139
0.9987835,0.23966499,0.11756151
0.7354459,0.93783724,0.6743016
0.8305156,0.6899912,0.34897763
0.91184896,0.96061957,0.8877524
0.5378268,0.1340774,0.8046663
0.9578111,0.29161653,0.49950227
0.62669575,0.6332886,0.6540273
0.8459959,0.7414335,0.7031697
0.79688126,0.67941844,0.22609352
0.21084815,0.8414584,0.300754
0.7883632,0.88792205,0.8835151
0.8867186,0.8573397,0.90525967
0.24588287,0.4896217,0.75255376
0.849169,0.24759936,0.13634366
0.4631929,0.0883842,0.8137218
0.9661851,0.35707876,0.25962025
0.43086922,0.7867034,0.81366354
0.079057835,0.60628563,0.79126877
0.1554811,0.12385484,0.48337972
0.021877317,0.008241664,0.828523
0.54330945,0.7230078,0.3366916
0.9452719,0.2439349,0.71197504
0.18149886,0.92724675,0.58632725
0.8747765,0.6683137,0.08879546
0.20459609,0.94990605,0.10970595
0.954647,0.40437174,0.110908575
0.044607967,0.8003463,0.15946311
0.03970506,0.012980528,0.24503687
0.70356816,0.2188464,0.9643877
0.18565613,0.97152764,0.6723582
0.6800611,0.10796613,0.37772772
0.8291956,0.40492043,0.6296027
0.7194717,0.9609428,0.12655295
0.67654717,0.43337992,0.014069602
0.11997124,0.2563008,0.9718191
0.15256472,0.38552585,0.91799885
0.94548184,0.47767365,0.6040288
0.6733907,0.14763807,0.697337
0.76056206,0.82448316,0.974846
0.90350854,0.34299117,0.46750936
0.1624746,0.32422593,0.48030087
0.8081886,0.061905447,0.36254972
0.023005806,0.6195305,0.3985801
